mark_id,ssl_rotation
383309bf,0.9017568528652191
277d38b7,0.8739981626470883
38ed6ff6,0.8676022291183472
e7488304,0.9392856359481812
e8cb887b,0.9012733399868011
20fe58d6,0.9043744007746378
0a7b935d,0.8689280847708384
cda6fcbe,0.900709683696429
20f401e4,0.9309177994728088
f28a58e6,0.9304292847712834
ab74d638,0.9159695704778036
b277996f,0.8762329916159312
c6bfaa3e,0.851445068915685
d750e76b,0.92884418794087
5717f926,0.9001293778419494
ccd544bc,0.9011854827404022
f7557402,0.8934150669309827
4b53871f,0.8630798558394114
13512f1a,0.9492815037568411
c2b878de,0.8658864249785742
7c77a92b,0.9381561279296875
f0c6cba8,0.920510185100299
af930d7b,0.8985011743174659
33ee16a5,0.8977474371592203
5802cbd8,0.9332842926184336
b09b49da,0.849873681863149
d044925e,0.8698972927199469
6fbb04e3,0.8824264903863271
068b5b40,0.8937575618426005
1d4b2890,0.8605245252450308
bdfc81e5,0.8837311367193857
562d3ec9,0.856902539730072
a17ba49b,0.8607095976670583
67f91dba,0.9320195317268372
0fee58d3,0.8873334129651388
83a55611,0.8884919981161753
7c6a4983,0.8856095646818479
8894c5f5,0.911206841468811
a7a7a0a6,0.8732047213448418
54ab10a4,0.8698788483937582
1e28ee35,0.887165293097496
850c413f,0.8937126944462459
0c6c0d45,0.886355459690094
e0f719b6,0.8849920133749644
f9c11d53,0.8852874537309011
3a78f665,0.9087057511011759
6d1655da,0.8832880755265554
2efb21c2,0.9064331452051798
00bdb07c,0.8861938317616781
7eff59c4,0.8903930286566416
4e1d519c,0.8491819128394127
ecf99060,0.9186900456746419
425268b5,0.9592347542444865
a25f1929,0.8869279523690542
7947fe0e,0.8433002829551697
8c98d0f9,0.8263274828592936
0fb95c85,0.9304862320423126
6faf5fce,0.8564931154251099
b1a7918e,0.900579571723938
0d6233b3,0.9169572293758392
4dd73fc5,0.8851857682069143
086f764d,0.8781348996692233
354fdec5,0.866081029176712
1f5714c1,0.8790584703286489
3ae63919,0.9072423378626505
efba6943,0.8705686628818512
7aa9c7ce,0.9316406230131784
8770b50c,0.9011461635430654
f54d5d8f,0.8487689395745596
3ccd94be,0.9039629995822906
75822489,0.8713267611132728
4f18ba05,0.894950379927953
5733a51b,0.9512624442577362
f79f1741,0.878256951769193
6c20762f,0.8590177198251089
0c62a588,0.8790835638840994
377790a0,0.9434368014335632
53ebea84,0.9032635887463887
bd47dd41,0.8811780313650768
8120b21b,0.8819272038009432
36ba3699,0.880571722984314
41cfe7b6,0.9039269288380941
c8e778a5,0.9341395596663157
b2927edb,0.8664099375406902
235d3d61,0.9147943556308746
795790dd,0.9060555537541708
9b28cf5a,0.8837995727856954
8fef150f,0.8765125672022503
e745fc06,0.8615139822165171
4f18401d,0.8790129025777181
d6f447be,0.8706339448690416
6aff2187,0.8994323949019114
0d4ed9d7,0.871845962603887
63c2fbab,0.9066056509812673
4.48E+08,0.9514244521657625
217b7be7,0.8499067028363546
4a1495ab,0.9156668980916342
f61e3cba,0.8826073010762532
e2711077,0.8618329465389252
88efa19b,0.895056833823522
cb44d5d5,0.9036736587683359
073aa52d,0.8980553249518076
b4313dc4,0.8945925533771515
6.14E+101,0.8925945162773132
e3df7356,0.8728287716706594
3626461f,0.9235375026861826
fad465f1,0.8916976004838943
21ba1cba,1.0000001192092896
290bb6f0,0.9106535216172537
7d63c16d,0.8827351133028666
7c02c2f0,0.906313568353653
e3361154,0.8898570040861765
70d4e0fc,0.9143854866619984
cffb530c,0.8856793012883929
93b5dd8c,0.8637028435866038
1d069774,0.8465220729509989
b7dcd97c,0.8873858451843262
d8eba167,0.8706119060516357
7b8182e3,0.8936833408143784
37f3ff65,0.8981929322083791
8218084a,0.8746327029334173
1b8f3947,0.8835574289162954
8da5aac2,0.9126205643018087
6971888d,0.8943167428175608
1551f0df,0.9114087224006653
0e6d3a51,0.8856123983860016
65e64c77,0.8423940539360046
e0c0ab87,0.8502737879753113
cdf0a2c1,0.9260202703021821
aefcd1b4,0.8933997849623362
cf2d2f60,0.9499581456184387
d83437eb,0.8671541512012482
806e1578,0.8796051442623138
16a71d6a,0.9327237208684286
2bcfe0bd,0.9035575985908508
be4a67ec,0.890091672539711
3ae5685f,0.8868463883797328
b6fde479,0.8951902687549591
26ca25e6,0.8902670939763386
681b0a7d,0.8546782831350962
76d09d40,0.8664966424306234
116b2e94,0.9085499544938406
2af2a56c,0.8945203920205435
a8163d8d,0.9265874127546946
3704f7a1,0.8732220331827799
45d8f57e,0.9063684344291687
54f0a250,0.8957038521766663
cdfb228a,0.8872116903464
0ec3f501,0.8887096345424652
a2cca184,0.8908796012401581
f6fa3253,0.9282571971416473
9bfcb263,0.9047377705574036
3b2ca53c,0.872919442752997
492330c2,0.8894338980317117
f8d1e298,0.8604003190994263
42f7f4e1,0.9023054738839468
855ad108,0.9184837738672892
b693eacd,0.9030345479647318
3dff2052,0.8968568245569865
32795ef9,0.8986674149831136
92469411,0.8691212311387063
bec6a34e,0.8847029606501261
0fe9f587,0.8884348769982656
3fe9eb65,0.8773562361796696
fce08d7d,0.9041795829931895
8f6b7187,0.9160270293553671
20e3746a,0.8630418082078298
bba7bd6c,0.9086797932783762
0a2b180e,0.8822204867998759
e46f7ecf,0.8764525651931763
bb7ab584,0.8731861412525177
e5de1ffd,0.8857232133547465
cef68bff,0.9206375082333883
6c15634d,0.8744404117266337
522caa3d,0.9010213100247914
0a5dbfe9,0.8786201477050781
92a4dd95,0.9281284511089325
aa87a8e9,0.8977869517273374
5748e901,0.9055107997523414
1d701a46,0.9100808401902517
5c13c0b1,0.8837981621424357
20caa1d8,0.9183113045162625
7620a14f,0.8910632232824961
2a0a8027,0.8938700159390768
a695ca33,0.8929183681805929
606b4abc,0.8715782860914866
8d12c5e1,0.9051324327786764
49f107b9,0.8951581021149954
159e5fbf,0.8830835223197937
3.26E+34,0.8814383725325265
aaecd915,0.8657507598400116
e336bcbd,0.8866368035475413
f1dbef2c,0.9676136871178945
16c47a74,0.8499690095583597
a3a132e6,0.8624363243579865
da44434a,0.8805203686157863
401c87f3,0.9333587884902954
8f06ddfe,0.8941053648789724
c092b7aa,0.9311777154604594
abfdea68,0.9382485747337341
d28d7e04,0.8860238823625778
874c4301,0.8784978058603073
548150d8,0.9021735588709513
7f374d6c,0.9551870773235958
f0727bcd,0.8545147180557251
d4e90f52,0.8968041042486826
0de91a81,0.8795681993166605
f2ab3d65,0.8818160692850748
be152cdf,0.8874605894088745
5d5aee0c,0.8614572981993358
95d6c3d7,0.8689060476091174
8fce4964,0.9277141193548838
75a27f33,0.8739096422990164
13002cc6,0.8795954386393229
f6ca1ee8,0.9033838013807933
6deb6e2a,0.8843908409277598
4a8ff0b5,0.8500624299049377
2dfc7851,0.9641895890235901
65e5b8f6,0.9005999316771826
53fdb2fb,0.9424464404582977
c11fc8c4,0.9051741262276968
39775a3a,0.8803042968114217
341e263c,0.8752082387606303
0a4e9932,0.9196085035800934
7349e3db,0.9357390304406484
37f8cc92,0.8374069333076477
eca41b5d,0.9031401177247366
2d5b8bfe,0.8912819822629293
f3dcb072,0.8498348593711853
604173f3,0.9354261954625448
dabddf90,0.9146564768420326
d11cb501,0.864768405755361
5a0d4d6b,0.8883462614483303
f95fee8c,0.8973338087399801
30a98ae9,0.9339434007803599
efe74ced,0.8958399792512257
ae1cf6b0,0.9198529819647471
32a58066,0.8885568843947517
1b82bf9f,0.8813232779502869
35359c1b,0.8971780041853586
a089e64a,0.876920094092687
880a7eb3,0.87706059217453
42ca9036,0.9004223048686981
e0eb73a3,0.9003843665122986
0a1d13ef,0.8829963952302933
010600bf,0.8812361081441245
269128b7,0.8763247753183047
0f015c52,0.8765750626722971
880cf45a,0.9059223797586228
bf950201,0.9517698784669241
309dccf8,0.8813582956790924
5e39de54,0.9112615684668223
b9806647,0.9018665154774984
8cbd98c3,0.8958407938480377
62396022,0.8967394133408865
5dc65dd6,0.8824986616770426
e961a32d,0.8962144156297048
108a53ee,0.8898715476195017
19c42dca,0.8553217450777689
8c453045,0.9274524947007498
e16107c7,0.8577844103177389
ec35c8c4,0.8998120427131653
d88d558d,0.8757110198338826
6b356a06,0.8628646632035574
ab710e54,0.8648946583271027
00f3ca2e,0.9057656178871791
65fbb009,0.851341595252355
aea61909,0.8755683269765643
29822b86,0.876576821009318
c1a8cd43,0.9245134592056274
c59bd7b4,0.9220672221410842
29ef1c7f,0.8736915489037832
04b6469f,0.9035370548566183
502a3def,0.8790433804194132
cc1f058a,0.9069834301869074
25b0225c,0.8797108829021454
9d4e9f7b,0.8565694789091746
af27ab4b,0.8851573467254639
3c5a7493,0.8977368175983429
cf1940c2,0.8940722644329071
da72b9ed,0.9104420046011606
a811bad4,0.9006418585777283
2bcbf0d0,0.8994000653425852
3930c9b0,0.8782246261835098
787597ee,0.8862166007359823
54d6f792,0.8462931856964573
f2c8aed8,0.8478541672229767
f06b38f0,0.8759695457087622
05835cd7,0.8779184420903524
8880ad3f,0.8064585427443186
e61231d4,0.9054874380429586
3f49bf4a,0.9263990918795267
70715ea3,0.9127946197986603
25d2a6ac,0.9091144402821859
c34596f1,0.871706485748291
10aa155b,0.8922988077004751
5eb8e270,0.8846085295081139
91e9e7e3,0.8744935790697733
973b4356,0.8909585111671025
ba13d2e7,0.8677336076895396
51cb43b2,0.8911952570993074
c2cd273a,0.9215825895468394
257a21f1,0.8970385938882828
e5cb4420,0.8718569874763489
0e7c9ef8,0.9173116584618887
b47712b6,0.8857661088307699
b2eb2c03,0.9304785331090292
f4acc1b1,0.8511863946914673
cc4d4ade,0.917054381635454
86c3582a,0.9295288622379303
d9087961,0.8907959858576456
7b7945a9,0.8673777282238007
133ae0ec,0.9168063402175903
d9ddc692,0.8920044501622518
5a04dc5d,0.8600780069828033
f12fab64,0.8967849910259247
58c8927e,0.9196128845214844
01d8538d,0.8873893221219381
163690c4,0.8620058000087738
5189cc6f,0.9042020539442698
e99b2577,0.9414085249106089
98aa1eee,0.8801159759362539
ece97669,0.8875005642573038
df57997b,0.9023009538650513
5a87373c,0.8999049961566925
00ae2122,0.9095496634642283
3697a2b4,0.8967566788196564
88b94482,0.9009360074996948
3bd27bfa,0.8811618015170097
56a83eb6,0.9050178726514181
9a6c3b5d,0.8829959200488197
0bd08d9c,0.8926462332407633
3548c9b8,0.9161421954631805
53afe4cf,0.9031669738746825
e9a96e9a,0.8747117718060811
ebe2f6ea,0.87310657898585
6efeea93,0.8726482590039571
63df7d08,0.8900531331698099
1d0acb5f,0.8737454315026602
4c421b65,0.8763715326786041
0eb7a1be,0.8907415270805359
ace6a292,0.8967388570308685
e5ca8400,0.8643615146478018
d2016c75,0.8708041707674662
10f4d4e4,0.8724576267931198
2792ecae,0.8885051608085632
dce69674,0.8714330891768137
8ee7122a,0.8986506885216562
7cc4b87a,0.897070030371348
63941dfc,0.8657051722208658
c0b68ef5,0.8829006850719452
84b9c709,0.8661492864290873
863b024c,0.9271693030993143
f5b12012,0.9075238505999247
8beb5563,0.918333888053894
93c9831e,0.9396668606334262
9742696f,0.8612639904022217
15157252,0.9670714934666952
e5d292f4,0.9430481394131979
2fba4af2,0.8622217277685801
868cd3d2,0.8992946545282999
1ccdd29d,0.8890450894832611
0e4d858a,0.8846768438816071
3cc8c807,0.8828097283840179
1c0d730c,0.8838566541671753
3884f427,0.8847158153851826
314809cc,0.8755139708518982
0bba3e3b,0.8699372013409932
107ba65f,0.905856321255366
0e2126e4,0.8913553704818089
4b624f25,0.8515609900156658
7bfff1d3,0.8957042435805004
bdeaad97,0.8466617663701376
5217a426,0.9387760659058889
1a995039,0.8946589728196462
852fe71b,0.8830892145633698
df1528cf,0.8686816692352295
f67deb7d,1.0000001192092896
c3906295,0.853121860159768
5468f5d7,0.8896294832229614
313072c9,0.8920459647973378
a4352a48,0.8546001215775808
409abb93,0.8574658334255219
66b669e9,0.9315726558367411
3e9fd80c,0.9797422952122158
ce9aa64c,0.8880446255207062
e1f8dcea,0.8799095863387698
43507816,0.9282936950524648
83b49a4e,0.8638540208339691
744ab6ca,0.9275233617850712
a4a90cb4,0.9035201172033945
ad1e6e56,0.901689608891805
bfb43c60,0.9539763530095419
a363d16a,0.9299693008263906
b3795250,0.8891144593556722
a85b8e09,0.9361318151156107
322e6926,0.8616277674833933
bc849253,0.9000190297762553
002926c1,0.8763243854045868
49ba7876,0.8853621284166971
4c70bab8,0.8621438443660736
13b52d9c,0.8726980785528818
661fd052,0.9355834623177847
10cdadba,0.8724855283896129
e87fe151,0.9535371363162994
9b3e0912,0.8855183124542236
7a9698cc,0.8861363033453623
38b67c11,0.8840009073416392
62082f6c,0.9111994008223215
ef471738,0.9213460981845856
89e9e2a0,0.9093403319517771
3ee37326,0.8810323973496755
97686c01,0.9245908657709757
8f06349c,0.853813295563062
1b5092c4,0.9188795983791351
80b9ff28,0.9389604131380717
21a850ab,0.8755255738894144
652de53b,0.9079080157809787
456691cc,0.9203338027000427
79a03fad,0.8853592077891032
85a3a2c1,0.8740435739358267
ccffcd5d,0.9013027429580689
92ec1ee0,0.8846383566657702
18640082,0.8775680263837179
4c6292b3,0.8993981977303823
a3981068,0.8863436579704285
04a8137f,0.8689395288626353
4263b85b,0.8953578770160675
3f1e2b10,0.8927492598692576
55848deb,0.8992542624473572
f4a4f196,0.9175543238719304
882d0084,0.8752197523911794
d7c35b65,0.8810577988624573
7925ad32,0.8658925692240397
d9e94119,0.8618005812168121
7cba233b,0.8682038088639578
9dc83fae,0.913769910732905
d2fdaae9,0.874334787329038
ee0f5741,0.904464449485143
eaa8e356,0.8578653385241826
8904bd95,0.904340922832489
bc6e401c,0.8795934518178304
6f61cf0a,0.8720097641150156
8d65f46f,0.8646333913008372
a9d0b3c4,0.8888221581776937
0f024904,0.8998804655339984
fac0354c,0.8939654529094696
27cf8e3c,0.893457465701633
43abf22e,0.9850314358870188
a920728a,0.8765722463528315
b3cf85d9,0.8631165623664856
5f1348b9,0.9049507677555084
6d578846,0.8861051897207896
acce4829,0.903214712937673
13690f37,0.8476691544055939
ddb3cfde,0.8502889275550842
bfbb37d6,0.8980791237619189
051125d5,0.876942386229833
839eb67e,0.9048206408818563
99d8475a,0.8926617337597742
08d9e889,0.8823408047358194
a57f66a8,0.8744292358557383
f1d96fd7,0.8863708277543386
79641bb4,0.8429012298583984
bdaea026,0.9094576934973398
0364dbc0,0.885942527742097
bdf27034,0.917046070098877
0752a7e8,0.8703116873900095
4f023f8a,0.8588801920413971
0b73ab48,0.8925447563330332
b3fccb44,0.8883776267369589
71867541,0.8762499292691549
4cad241d,0.8803958743810654
694751c4,0.9412272274494171
c5d11b90,0.842279444138209
0bd90614,0.8970839838186899
bdf9b2fd,0.8985888262589773
4193f373,0.8684807221094767
0946810a,0.8970198358098666
3a144082,0.9225946962833405
2d12f22c,0.8652984102567037
007bd1b8,0.8887254496415457
0ee8d63c,0.8853678579131762
389587c9,0.8816216621134015
a0382f90,0.9001443286736807
3aef7212,0.8959549566109976
bc501701,0.8624226550261179
aa6e2e3a,0.8942326009273529
6dabf9f6,0.8898784890770912
9bb4f613,0.9252883858150905
a532e569,0.8917000393072764
749e1277,0.8925022482872009
ec7fcd83,0.9039421478907267
a5387409,0.8440416753292084
484a56bf,0.9002428717083402
282d78b5,0.8732733776172001
eeebeeab,0.8945777912934622
040613ca,0.886837919553121
205ed65e,0.885286808013916
5ca53894,0.8909791310628256
5df445ee,0.8649739821751913
020bac6a,0.898517592748006
fb5c34ed,0.8927708781427808
9a3a415f,0.8847739795843761
e2191941,0.883514016866684
65aa248b,0.9366264988978703
cb62c772,0.8845592538515726
1baf8ade,0.8541366358598074
5b4a5311,0.9221685330073038
f9d41d5e,0.8794948160648346
b9e6202c,0.8825419743855795
432f7474,0.9483350416024526
97271299,0.8667634626229604
bca0e6d1,0.8936687211195627
5f197239,0.8732792735099792
6fad6794,0.8944424490133921
6dfcb35b,0.9574670692284902
1b29a7a2,0.8757675190766653
6152e5ab,0.8324438631534576
10fa3570,0.8736948072910309
437ffa40,0.9334187308947245
bb752e03,0.8778083125750223
90316b94,0.8583396375179291
51c7fb62,0.9040968219439188
d675eca3,0.9032440582911173
992c7851,0.920214573542277
a9fa9a03,0.8837284942468008
c952886c,0.9472645322481791
196d7db6,0.9122304320335388
93da8317,0.9025433460871378
5ef4f8fc,0.8888224363327026
e534875f,0.9157437682151794
db00445a,0.9031244417031606
5211a83a,0.9090087215105692
d3c77fd4,0.9203062256177267
42b5f49c,0.9119015584389368
4302e627,0.8747993111610413
fd567c64,0.9313376347223917
99ba8d84,0.8747396502229902
590391c1,0.890206774075826
778665c4,0.8773505985736846
79c2f0b5,0.8759688138961792
03b98ed2,0.8878468175729116
4e479e49,0.8779881695906321
2c1b0877,0.8478707770506541
82228444,0.8721277316411337
841377be,0.918696274360021
2c112314,0.8564668198426565
d873b3ea,0.9042873879273733
dabccb53,0.8878551224867502
cd19f760,0.9075441360473633
0bdf52bb,0.9010714987913767
c768606b,0.8959481120109558
5748e553,0.8749024271965027
a74c204c,0.873212605714798
e67f5d39,0.8764731884002686
5c181d6c,0.9140193263689677
6c5a6c7a,0.8680456002553305
82fa4378,0.881191740433375
09944a83,0.9203760425249735
17f325e8,0.8925954070356158
f791e3e5,0.8826692799727122
2d913fef,0.8364374538262686
196a050c,0.8659816980361938
9b99656f,0.8924007515112559
c318d37e,0.9087481465604569
229230d9,0.8898637334505717
68e8eff0,0.8842055598894756
d3d65bd4,0.856923371553421
fe3b7b63,0.8675244020091162
849e0b9c,0.8980617970228195
6d6f42bf,0.8890240291754404
dc21a571,0.9030220607916514
bc7010ea,0.8780928452809652
33708aea,0.8726584414641062
22a7ce96,0.8402034938335419
8dc12754,0.9293818473815918
b5b22da7,0.9272848268349966
224dc0af,0.890134185552597
6fb3f44d,0.8982533911863962
2f412947,0.8830604453881582
34357fac,0.89247065782547
4e1ae4c4,0.8818577845891316
63859943,0.8591494957605998
a4927b1e,0.9794461925824484
d0c9b55d,0.8560073326031368
2ec09e60,0.9431209862232208
3d13632f,0.8892725110054016
f08b4e40,0.8625301420688629
d943b924,0.9016461819410324
44afb7b7,0.9088093638420105
050044be,0.9375197291374207
70539d73,0.9041962166627249
594ec3f0,0.8811893463134766
26500caf,0.8645653426647186
216efd19,0.8932882249355316
5920fae1,0.9181024630864462
40d84c7b,0.8778286476929983
5e85a1ad,0.911926786104838
4.80E+09,0.9223677615324656
e938633d,0.8872398932774862
004b6f3d,0.8624281883239746
b2e535cc,0.9029529591401418
32dcd46b,0.8972002764542898
febe2922,0.9033134977022806
8ed418dd,0.8620982468128204
42478212,0.9061405956745148
31499347,0.8808693587779999
b78c738f,0.9091913998126984
7a7f4d5b,0.9060737987359365
98b45e2c,0.888660192489624
7c3c76d0,0.8500451346238455
47ea0c98,0.8978092273076376
bafce4bf,0.8444437980651855
79cefa13,0.9344910581906637
a4adb4d4,0.900720993677775
e13ae48d,0.8873057166735331
34cf5e06,0.8896541595458984
34c37829,0.946809301773707
cf8a06d8,0.8776972169677416
652de865,0.8632442984316083
8d73cef1,0.9150934755802155
3a2794ef,0.8715591828028361
b0b97d87,0.870538334051768
57df26ef,0.9012650769381294
526db63a,0.8828786015510559
b668af94,0.8748422529962329
8cc82be5,0.8500309586524963
9ef87753,0.9583053489526113
fa85a6dc,0.9190976619720459
0ffeefb0,0.9069510996341705
13db3999,0.875625921620263
7bffeba7,0.8966043492158254
b8cfbb25,0.8905218839645386
933fe83a,0.8813585241635641
5cbce990,0.9075058996677399
8f71f430,0.8852908114592234
e05819ef,0.8548403978347778
33680b87,0.8649777869383494
251ed5b0,0.8630292415618896
0f6e5cde,0.8677995304266611
3b2a81d4,0.9095542695787219
7a94f9f2,0.8962267322672738
f8bf1679,0.9387301852305729
48a6890f,1.0000001192092896
9860db4a,0.8808388213316599
5fbe9b6d,0.8617229362328848
82ac512a,0.9087965587774912
1ae8520b,0.9037516613801321
e846aa9b,0.8543227811654408
794d0575,0.8686814833255042
be0b92e4,0.8870396216710409
d1f4b10b,0.884848564863205
4323ec6b,0.8947190344333649
e06debe5,0.8915919363498688
369d9d33,0.869421660900116
40b090fb,0.882625937461853
9db4771b,0.8830399016539255
9f9db2a1,0.900376233789656
238f87b4,0.8777060806751251
68498a17,0.8529860774676005
5e077cb0,0.9165905714035034
b1ef3f77,0.8878303931819068
32596eb8,0.9087019066015879
b2e3bf5d,0.9626124501228333
f3e2eef4,0.8749604887432523
8638f439,0.8775241474310557
be7f8ea6,0.9032124479611715
64768286,0.9426029026508331
a90cd622,0.9222457408905029
601bb22f,0.8832228903969128
38c4d8e8,0.9249602258205414
cffb52f8,0.8847298390335507
86e8348b,0.8648501038551331
c3393ec9,0.8728904922803243
c4e5bd3c,0.8847153120570712
eaca8ef5,0.8875249326229095
f706d45c,0.8991174664762286
02781b13,0.9022379616896311
f9506be8,0.8766214450200399
541f33e6,0.8837184409300486
7a0ee2b5,0.9046512345472971
bb0b54f8,0.8808036347230276
f31b263a,0.9057623247305552
12fb37fe,0.8818203806877136
5730f6d5,0.9003887693087259
dbfe77d8,0.9331844846407572
848e1e33,0.88646732767423
7f48c3d1,0.8910153806209564
a285fe51,0.8911702819168567
ce02b5ce,0.887025793393453
9d9670cf,0.8895570884148281
5d7ad656,0.9142616291840872
03e703c5,0.9026959836483002
a98e825b,0.9086708327134451
d5041ee5,0.9652770757675171
52d44d36,0.8900395035743713
252358b7,0.8672102027469212
