mark_id,ssl_domain
8638f439,0.9671275019645691
aa87a8e9,0.9436295032501221
92aa4463,0.9203689694404602
863b024c,0.9194963574409485
b3f606ee,0.8559192419052124
4f18ba05,0.9539071321487427
f561974a,0.877351701259613
05f827bd,0.911929190158844
eb4fb780,0.8546536564826965
c34596f1,0.8847044706344604
01d8538d,0.8632760643959045
f8bf1679,0.9231614470481873
ace6a292,0.9137343764305115
594ec3f0,0.915363073348999
010600bf,0.895584225654602
cf8a06d8,0.9256315231323242
8c98d0f9,0.7745598554611206
37082dfa,0.8984615206718445
8dc12754,0.9690393209457397
4a1495ab,0.8867731690406799
7a0ee2b5,0.9176386594772339
876ea58f,0.881563663482666
1b29a7a2,0.9138001799583435
5802cbd8,0.8932209610939026
c59bd7b4,0.9114795327186584
e5f86389,0.8218119740486145
bd25904c,0.9209840297698975
8c453045,0.8646678328514099
3d13632f,0.9010565280914307
880cf45a,0.916877031326294
f11f14e4,0.9412975311279297
61d6491f,0.974169135093689
6fb3f44d,0.8902431130409241
f9498f7e,0.9399587512016296
f1835f81,0.8637585639953613
dabccb53,0.8092447519302368
f4acc1b1,0.8422541618347168
8b355ded,0.8837724924087524
0fb95c85,0.9221839308738708
b3cf85d9,0.9316074848175049
eca01b0f,0.9144672155380249
131d8ea1,0.9238568544387817
92a4ec7b,0.8642111420631409
80b9ff28,0.919868528842926
4193f373,0.8750597238540649
e61231d4,0.8484382629394531
841377be,0.9238557815551758
108a53ee,0.9615591168403625
f12fab64,0.8525089025497437
97271299,0.9267213940620422
a532e569,0.9343892335891724
661fd052,0.8833678364753723
4e1d519c,0.8649592399597168
5748e901,0.9256237745285034
e6f61670,0.8935530185699463
eaa8e356,0.9522361159324646
22a7ce96,0.8969364166259766
29ef1c7f,0.8812628388404846
3f1e2b10,0.8802617788314819
2d913fef,0.8893184661865234
0ffeefb0,0.9036035537719727
82fa4378,0.9000172019004822
10aa155b,0.8954824209213257
526db63a,0.8971878290176392
97921a0b,0.8280997276306152
20fe58d6,0.8741452693939209
3884f427,0.9533039331436157
b277996f,0.8988635540008545
ccd544bc,0.8426839709281921
601bb22f,0.9291337132453918
7bfff1d3,0.9445970058441162
e4b011db,0.9227724075317383
ad1e6e56,0.9279932379722595
bdeaad97,0.8834823966026306
dbfe77d8,0.949385941028595
9bb57ad9,0.8520469665527344
e99b3cbe,0.8984783887863159
5f1348b9,0.8689618110656738
e13ae48d,0.8299941420555115
f930aabf,0.8999941945075989
65e64c77,0.9207926988601685
8120b21b,0.8879480957984924
4263b85b,0.9174551367759705
50273494,0.8563329577445984
55848deb,0.9455755949020386
8d761ca2,0.8954470157623291
0f6e5cde,0.8878822326660156
85a3a2c1,0.9189222455024719
41665530,0.941267728805542
8cbd98c3,0.9571744799613953
dd7d1de6,0.9543870687484741
2074e1b9,0.8439654111862183
aa6e2e3a,0.917683482170105
71867541,0.8528122901916504
e084a23b,0.9233391284942627
66b264aa,0.8934321999549866
79c2f0b5,0.8606353402137756
298dd4a0,0.9119806289672852
a50499af,0.9458338022232056
667270ea,0.9020152688026428
9cb98eac,0.9330637454986572
44afb7b7,0.8644213676452637
dc5fb21c,0.9075676202774048
79cefa13,0.8841001987457275
e5de1ffd,0.8478056192398071
5d5aee0c,0.9567800760269165
b01ad92b,0.9102474451065063
43507816,0.9228456020355225
492330c2,0.8407872319221497
7620a14f,0.9056631326675415
4323ec6b,0.9287725687026978
c318d37e,0.89391028881073
9ef88260,0.8755021095275879
3548c9b8,0.9222313165664673
472327dc,0.965118944644928
9d9670cf,0.9217861890792847
0a5dbfe9,0.8845138549804688
c092b7aa,0.9304491281509399
bc501701,0.8771817088127136
e0c0ab87,0.834942102432251
df275b9c,0.9000765681266785
9fc9b3e7,0.9366800785064697
62960577,0.8135467767715454
f9c11d53,0.8620713949203491
c11fc8c4,0.8943650722503662
38c4d8e8,0.8852755427360535
da82c055,0.9125232100486755
6a7f5a13,0.8929469585418701
d2fdaae9,0.9546725749969482
46015f0f,0.924035906791687
9bbdcc70,0.924630343914032
f54d5d8f,0.9197936654090881
290bb6f0,0.8997659087181091
3aef7212,0.9161443710327148
90aa8b0d,0.86968994140625
92116086,0.904319167137146
7f374d6c,0.9624167084693909
050044be,0.8620777130126953
933fe83a,0.8868575096130371
5730f6d5,0.8421937823295593
3ccd94be,0.8942953944206238
7c3c76d0,0.8976148962974548
7b0892b1,0.929844856262207
004b6f3d,0.8465797305107117
3ae80d8f,0.9144860506057739
604173f3,0.974203884601593
794d0575,0.9342910647392273
48ebaa79,0.9109398722648621
2c540106,0.9021171927452087
49f107b9,0.8888136744499207
7d63c16d,0.8944295644760132
8cd23341,0.8855242133140564
ebc92259,0.8847906589508057
e745fc06,0.8877931833267212
9b3e0912,0.8676670789718628
33ee16a5,0.7950090169906616
8031c3a9,0.8716447949409485
ac206f87,0.9701156616210938
257a21f1,0.9533926844596863
13b52d9c,0.864173948764801
32596eb8,0.8785251975059509
13690f37,0.8549120426177979
a5299e43,0.9423134922981262
42478212,0.9439071416854858
851562cc,0.8782989978790283
0fee58d3,0.9206060171127319
3ffcd3fa,0.9312806129455566
3a144082,0.8793330788612366
cc92fe59,0.8574005365371704
76a65624,0.9219734072685242
00bdb07c,0.8975683450698853
239458dc,0.9362512230873108
532cfe23,0.9304550290107727
aefcd1b4,0.8914909362792969
efe74ced,0.9100194573402405
b1a7918e,0.9041063785552979
196a050c,0.9734736680984497
e846aa9b,0.8911130428314209
63df7d08,0.9080585837364197
9db4771b,0.896202802658081
8904bd95,0.8969597816467285
c04ede76,0.939044177532196
da72b9ed,0.8989660739898682
3b2a81d4,0.9393338561058044
0f0c6e0c,0.8600672483444214
855ad108,0.9566344022750854
25b0225c,0.920690655708313
aea61909,0.8836910724639893
e1b03824,0.9292162656784058
5f97be78,0.9046235680580139
2d12f22c,0.8722764849662781
44083dd9,0.9039681553840637
052f6cbf,0.835296630859375
260c3fd9,0.8590871095657349
0d6233b3,0.9191383719444275
19c42dca,0.8803994059562683
aff436b7,0.9257490634918213
8d73cef1,0.9375337362289429
a3a132e6,0.8643410205841064
58c8927e,0.8797746300697327
c1a8cd43,0.9512277841567993
8ee7122a,0.9247505068778992
bf950201,0.9609490036964417
bc6e401c,0.8860464096069336
b9e6202c,0.8297795057296753
eb19a49c,0.9422226548194885
e1f8dcea,0.9184118509292603
93c9831e,0.9389147758483887
d3cb0315,0.9274837374687195
107e63aa,0.9317691326141357
5121c83f,0.917617678642273
5a0d4d6b,0.9178219437599182
aaecd915,0.921139121055603
0bd90614,0.9466139674186707
5a870cd4,0.9018505811691284
f3dcb072,0.9343405365943909
3bd27bfa,0.9145886898040771
1ccdd29d,0.955700159072876
7cce626d,0.8932557106018066
d0c9b55d,0.878524124622345
3a2794ef,0.9077183604240417
e0f719b6,0.8838402032852173
217b7be7,0.896640956401825
6152e5ab,0.919860303401947
0bdf52bb,0.9049635529518127
16a71d6a,0.9239957332611084
ec7fcd83,0.8954451084136963
848e1e33,0.896399974822998
1ca5acae,0.8908815383911133
dd3f7ee0,0.9100227355957031
163690c4,0.9174324870109558
bba7bd6c,0.9423468708992004
5f197239,0.8411757946014404
98b45e2c,0.9195079207420349
9d10b1bd,0.8710397481918335
0fe9f587,0.8835363984107971
694751c4,0.8772493004798889
fad465f1,0.9218366146087646
4e479e49,0.8899495005607605
99ea7598,0.855189323425293
37f3ff65,0.9339603185653687
116b2e94,0.812016487121582
acce4829,0.9380267858505249
a4adb4d4,0.9469666481018066
0eb7a1be,0.862054705619812
7b8182e3,0.9410228133201599
65aa248b,0.938678503036499
7c02c2f0,0.8649948835372925
b7d6104b,0.9798732399940491
e2711077,0.9151307344436646
97686c01,0.8577640056610107
93da8317,0.9245481491088867
8f71f430,0.9107466340065002
75822489,0.8818444013595581
c134840d,0.9452117085456848
c110e444,0.9141996502876282
322e6926,0.9095065593719482
f8bbd6c5,0.8349730968475342
59e58333,0.8276737332344055
62082f6c,0.9417364597320557
377790a0,0.9260030388832092
3fce2a84,0.8765761852264404
d275b34a,0.8943904042243958
52d44d36,0.8865921497344971
b9806647,0.9010206460952759
9a21dc90,0.9323731660842896
fb5c34ed,0.9165827631950378
ee8b7d4f,0.9714212417602539
d9e94119,0.8527927398681641
216efd19,0.9372630715370178
ecf99060,0.935391902923584
3930c9b0,0.9296943545341492
c7cba12c,0.9302033185958862
a4927b1e,0.8838921785354614
d6f447be,0.931729793548584
99197ea5,0.9543716907501221
5b4a5311,0.8361973762512207
32dcd46b,0.9456238746643066
0b038f2c,0.9396673440933228
0d4ed9d7,0.9279160499572754
34c37829,0.978259265422821
bb0b54f8,0.8841609358787537
a7a7a0a6,0.9184784889221191
2c112314,0.8834232091903687
7eff59c4,0.9261144399642944
795790dd,0.9114439487457275
ec35c8c4,0.855747401714325
b668af94,0.8440684080123901
107eb3c7,0.978960394859314
2f20d3a1,0.9570809006690979
a089e64a,0.8981701135635376
e9a96e9a,0.8953292965888977
0b73ab48,0.8281033039093018
437ffa40,0.9495629072189331
eaca8ef5,0.8561924695968628
dce69674,0.8974639177322388
5fbe9b6d,0.8140679597854614
649e2ef8,0.9369491338729858
4c70bab8,0.8598983287811279
921d7080,0.8877955675125122
0a3c6fee,0.9439895153045654
992c7851,0.9152578115463257
40d84c7b,0.760473906993866
1104b8bc,0.8491748571395874
ab981ce7,0.8837955594062805
d9ddc692,0.9031073451042175
cae9e2be,0.9155805110931396
42b5f49c,0.9114977717399597
b14af922,0.9486958980560303
e8479688,0.8422350883483887
647e7e4d,0.865986168384552
cb44d5d5,0.8858138918876648
f9d41d5e,0.8506171107292175
e05819ef,0.939881443977356
90316b94,0.8951815366744995
3ee37326,0.8730794191360474
12fb37fe,0.8493890166282654
b3fccb44,0.9036668539047241
dc34c956,0.8568794131278992
f7557402,0.9050711393356323
2b957a91,0.8967128992080688
562d3ec9,0.9207897186279297
fe3b7b63,0.9032198786735535
53ebea84,0.9251798987388611
196d7db6,0.889726459980011
b32eadc6,0.9030579328536987
92a4dd95,0.9444961547851562
bc70d061,0.9386475682258606
882d0084,0.9215417504310608
1d0acb5f,0.9257795214653015
ebe36823,0.963950514793396
38b67c11,0.9100766181945801
3b72d08a,0.9041448831558228
bec6a34e,0.8876273036003113
06c8e046,0.9158186912536621
efee31a1,0.8812237977981567
086f764d,0.8892265558242798
ff5cfd60,0.9543344378471375
0e82c69e,0.8875395655632019
f791e3e5,0.878912091255188
0a1d13ef,0.9459075927734375
354fdec5,0.8973424434661865
10fa3570,0.9371221661567688
33680b87,0.9314783811569214
f6fa3253,0.9054478406906128
ef5b62cc,0.9468833208084106
d365e8bf,0.8177001476287842
c5ecee5e,0.8748468160629272
0bba3e3b,0.9496898055076599
4131e26a,0.9179576635360718
03f6ddae,0.8847653269767761
8ed418dd,0.9149169325828552
7968564b,0.9141281843185425
5a04dc5d,0.8907256722450256
eeebeeab,0.8734193444252014
849e0b9c,0.9102922677993774
bc7010ea,0.8777837157249451
25d2a6ac,0.9111484885215759
4c421b65,0.9350227117538452
30a98ae9,0.9176979660987854
7f48c3d1,0.8815445899963379
7f11755b,0.8557571768760681
b0b97d87,0.8723645210266113
52dde58d,0.9448739886283875
92ec1ee0,0.9176390767097473
35359c1b,0.8431624174118042
f1dbef2c,0.9293319582939148
c4e5bd3c,0.8966789245605469
4b624f25,0.9283208250999451
66b669e9,0.9061570763587952
a9d0b3c4,0.870136022567749
20caa1d8,0.9493575096130371
ada6c9b8,0.9213846921920776
7cba233b,0.8944509029388428
bdaea026,0.928056001663208
d3560d8a,0.8410091400146484
a285fe51,0.9459371566772461
1be76f98,0.8644490838050842
e87fe151,0.8107333183288574
c0b68ef5,0.9238082766532898
54d6f792,0.9117886424064636
4cad241d,0.8923779726028442
850c413f,0.9321192502975464
15157252,0.9281164407730103
387f4fea,0.9395156502723694
42ca9036,0.9167391657829285
fc2c1256,0.8785414695739746
ab74d638,0.8376306295394897
d79273ad,0.9168944358825684
dabddf90,0.8815658092498779
b445ba61,0.888649582862854
522caa3d,0.9379039406776428
251ed5b0,0.890231728553772
a9ec9da0,0.8982441425323486
1e539d6a,0.920222282409668
5c181d6c,0.9366827011108398
33708aea,0.9068412780761719
235d3d61,0.9271337389945984
05d86dcf,0.8203425407409668
79641bb4,0.8243939876556396
6d578846,0.9304113388061523
369d9d33,0.9239856600761414
9f9db2a1,0.9037202596664429
9bb4f613,0.9330847263336182
a0382f90,0.8714866638183594
61cea159,0.9117442965507507
39b2a820,0.9079534411430359
9bfcb263,0.8728795051574707
00ae2122,0.8974122405052185
3697a2b4,0.9000869393348694
36a82442,0.9289606213569641
167b5b60,0.8764421939849854
04b6469f,0.9392539858818054
be3c30be,0.8787908554077148
47ea0c98,0.8793188333511353
a920728a,0.8602913022041321
a7c24f92,0.8955105543136597
b2927edb,0.9467671513557434
26ca25e6,0.9132435321807861
1ae8520b,0.9350579977035522
fd768dd3,0.898991584777832
21ba1cba,0.8836467266082764
839eb67e,0.9273381233215332
cda6fcbe,0.9008628129959106
133ae0ec,0.8971143364906311
6e715430,0.8845599293708801
5c086310,0.8826162815093994
6c20762f,0.9058852195739746
1670290b,0.9276829957962036
749e1277,0.9433392882347107
682a49e0,0.8527202010154724
6aff2187,0.8976802825927734
6faf5fce,0.8964142799377441
bc928e52,0.9403772354125977
9627ab64,0.8445922136306763
20e3746a,0.8124535083770752
98304aa3,0.8252618908882141
ce9aa64c,0.8221027255058289
abfdea68,0.9164281487464905
8ce846b4,0.9242742657661438
6d6f42bf,0.9137316346168518
25ed7f5c,0.9495388269424438
652de53b,0.9166300296783447
7d02e970,0.9302828311920166
d88d558d,0.9108513593673706
27cf8e3c,0.8913730382919312
36ba3699,0.9547621011734009
aa47f67b,0.8217891454696655
8da5aac2,0.9236417412757874
70539d73,0.9201363325119019
0e2126e4,0.9102355241775513
5df445ee,0.8543393015861511
b04ada02,0.965729296207428
279dfcf6,0.8919971585273743
606b4abc,0.8428945541381836
4b53871f,0.9496437311172485
d873b3ea,0.9156761169433594
df1528cf,0.882832944393158
4ba9267f,0.9267809987068176
0bead55a,0.910592794418335
880a7eb3,0.9180060625076294
def16655,0.8745232820510864
82ac512a,0.9051806330680847
874c4301,0.9346702694892883
9742696f,0.8875056505203247
4c6292b3,0.8981481194496155
269128b7,0.9473031759262085
d50c929b,0.9278818368911743
2ec09e60,0.8054013252258301
a2cca184,0.9174045324325562
f31b263a,0.9390899538993835
9b4edf91,0.856986403465271
c768606b,0.8870425224304199
febe2922,0.8871549367904663
0b7eeee6,0.9197641611099243
b1921b71,0.9207844138145447
51cb43b2,0.898736298084259
3f49bf4a,0.8874506950378418
4953469d,0.8870946764945984
11c4b103,0.9260626435279846
e46f7ecf,0.9007661938667297
9860db4a,0.9277205467224121
c13a60b4,0.9099522829055786
9b28cf5a,0.8189650774002075
5090b128,0.9140533804893494
49da36d9,0.9221455454826355
0946810a,0.8845242857933044
d83437eb,0.9347312450408936
f2ab3d65,0.8878047466278076
652de865,0.8405972719192505
c952886c,0.9681074023246765
93b5dd8c,0.9291350245475769
89466340,0.9769270420074463
2bcbf0d0,0.8241292238235474
7a9698cc,0.917934000492096
bd5cf03c,0.8540708422660828
fce08d7d,0.8650125861167908
bb7ab584,0.8774958252906799
83b49a4e,0.9496827125549316
f2c8aed8,0.8799172639846802
b78c738f,0.9469398856163025
252719d6,0.904374361038208
0a2b180e,0.9308114647865295
4ba16293,0.8574097156524658
d0a6a147,0.9095671772956848
51c7fb62,0.8299502730369568
cf17bfd1,0.8297160267829895
0a7b935d,0.794521689414978
0752a7e8,0.9064065217971802
e5f3e844,0.9281219244003296
1f5f4f37,0.8977000117301941
98aa1eee,0.9252558946609497
5717f926,0.9361600279808044
399900d0,0.900495171546936
432f7474,0.8790984153747559
4e1ae4c4,0.9585744142532349
0c6c0d45,0.8994506597518921
806e1578,0.9595112204551697
37508461,0.9548974633216858
f74a6522,0.9163458347320557
7a7f4d5b,0.8833798170089722
f9506be8,0.8767315149307251
6bb181d9,0.9430019855499268
7aa9c7ce,0.9513943195343018
f8d1e298,0.9038906693458557
07457eee,0.7220831513404846
499c2d4e,0.9423379898071289
5805a1ad,0.9575594663619995
1d3372f3,0.9037382006645203
1d4b2890,0.8662368655204773
ef471738,0.8721628189086914
29822b86,0.9144763946533203
b7646a43,0.9113761782646179
ddb3cfde,0.7347128987312317
ce827264,0.8423129320144653
383309bf,0.8763840198516846
11cb0c2e,0.8854895234107971
be152cdf,0.9308174252510071
13002cc6,0.8649964332580566
9a6c3b5d,0.943198561668396
99cb8d69,0.9058632850646973
d6abd613,0.8905804753303528
6efeea93,0.8661452531814575
32795ef9,0.9225512146949768
ec575bbf,0.8837356567382812
63c2fbab,0.9663240313529968
a6535d8e,0.8820589184761047
309dccf8,0.9162601232528687
7947fe0e,0.8668140172958374
84b9c709,0.9090920686721802
389587c9,0.8821141719818115
150e6b1d,0.8546053767204285
10f4d4e4,0.8745232224464417
ebfe359a,0.9191287159919739
25028d0b,0.93277508020401
46e5204a,0.9386348724365234
ecb931a3,0.8692283630371094
0f015c52,0.8477994799613953
a6ad18bd,0.8788381218910217
598726be,0.8888741135597229
e546a875,0.92122882604599
99ba8d84,0.9135988354682922
6dabf9f6,0.9036962389945984
5ef4f8fc,0.9630435705184937
65e5b8f6,0.9079675078392029
cf98cd54,0.9190859794616699
13db3999,0.8916283845901489
e8cb887b,0.8409286141395569
fc9f3862,0.9224743247032166
1a995039,0.9465564489364624
04a8137f,0.8482608795166016
e6d500be,0.9511590003967285
d8eba167,0.9168462157249451
ce02b5ce,0.8665593862533569
16f56cfd,0.9146217107772827
feeefbaf,0.9164153933525085
1b82bf9f,0.8805305361747742
79119137,0.916787326335907
d750e76b,0.9798544049263
0128c6f7,0.9299935102462769
c2b878de,0.9528360962867737
af27ab4b,0.8986899852752686
2fba4af2,0.8256332278251648
d4e90f52,0.9136032462120056
8f6b7187,0.9257792234420776
83da03bd,0.9166114926338196
bb752e03,0.9276310205459595
8fef150f,0.889350950717926
df57997b,0.9094646573066711
f4a4f196,0.9503390192985535
7a94f9f2,0.9750247001647949
74daa6bc,0.9214705228805542
314809cc,0.9409459233283997
54ab10a4,0.8728132247924805
2792ecae,0.9189401865005493
18640082,0.9630855917930603
2f412947,0.9311589598655701
0a4e9932,0.9130011200904846
c9116e4b,0.8801617622375488
e7488304,0.8970543742179871
2d5b8bfe,0.9050755500793457
0c62a588,0.9679898023605347
8fce4964,0.9017296433448792
1c0d730c,0.9213889241218567
38ed6ff6,0.9260319471359253
b1ef3f77,0.9251509308815002
c3393ec9,0.976515531539917
502a3def,0.8683873414993286
62745a75,0.8686683177947998
16c47a74,0.8495181798934937
6fb31fd9,0.8269530534744263
a363d16a,0.776427149772644
fd567c64,0.8994192481040955
0de91a81,0.8602303266525269
b09b49da,0.8530066609382629
107ba65f,0.9399734735488892
08b6982e,0.931814432144165
9618b42c,0.9197540283203125
cc99d9a2,0.8697528839111328
65fbb009,0.877988338470459
0e7c9ef8,0.8599886894226074
4e893a5e,0.794745147228241
6c5a6c7a,0.9072335362434387
0e7f6d5b,0.9099316596984863
fac806ad,0.9031093120574951
1298bc1e,0.938947856426239
09432d1e,0.8232810497283936
a5387409,0.8179306983947754
1baf8ade,0.8098121881484985
4f18401d,0.9244158267974854
5748e553,0.9149900078773499
002926c1,0.9269969463348389
db00445a,0.8915653824806213
f706d45c,0.8772878646850586
333a9863,0.8542318940162659
8894c5f5,0.8882954120635986
4c07310c,0.9085438847541809
6fbb04e3,0.9157772660255432
8b087844,0.9433204531669617
17f6a47c,0.7346457839012146
21a850ab,0.8163314461708069
5920fae1,0.8958857655525208
9f07c7be,0.8519943952560425
5cbce990,0.9109109044075012
401c87f3,0.9068280458450317
2bcfe0bd,0.9376559257507324
8880ad3f,0.9136217832565308
3626461f,0.9089465141296387
8d12c5e1,0.8947528600692749
3d653048,0.846821665763855
7925ad32,0.8746987581253052
45d8f57e,0.9310334920883179
541f33e6,0.8059407472610474
b5ee90fa,0.9286004900932312
86e8348b,0.8977182507514954
1d701a46,0.9253917336463928
64f9026b,0.9011061191558838
bafce4bf,0.9107390642166138
c8e778a5,0.8948981761932373
0ec3f501,0.9102786779403687
d044925e,0.8844220042228699
46612b80,0.934237539768219
0df16b47,0.8608208894729614
c5d11b90,0.903069794178009
020bac6a,0.9469079971313477
5211a83a,0.8482173085212708
feef922c,0.9156169891357422
2c15b908,0.9163883328437805
7c6a4983,0.9113953709602356
2a0a8027,0.8930740356445312
08d9e889,0.9181479811668396
e3361154,0.8958991169929504
2efb21c2,0.9112750291824341
af930d7b,0.95250403881073
83a55611,0.9439629316329956
9b99656f,0.8822843432426453
224dc0af,0.8869191408157349
e16107c7,0.9054417610168457
da21345a,0.9012927412986755
9fe5ead5,0.8673490881919861
81d54087,0.9028204083442688
9dfb2aab,0.943205714225769
5468f5d7,0.9266953468322754
57df26ef,0.9555136561393738
e5d292f4,0.8958353996276855
7349e3db,0.9133524894714355
cc1f058a,0.9255174398422241
5eb93bfb,0.9188814759254456
67f91dba,0.9113447070121765
484a56bf,0.8977188467979431
d3c77fd4,0.9062575697898865
a90cd622,0.9135193824768066
3e9fd80c,0.9705779552459717
b4313dc4,0.9530837535858154
54f0a250,0.9135721921920776
cb87f7ab,0.9210128784179688
5ca53894,0.9040344953536987
f61e3cba,0.93125319480896
017ae725,0.9531577229499817
26500caf,0.8096640706062317
5eb8e270,0.9383476972579956
a4a90cb4,0.8853319883346558
ecaf61c6,0.9838759303092957
6deb6e2a,0.9016489386558533
cffb52f8,0.9044999480247498
b033c325,0.9042255878448486
00f3ca2e,0.9554185271263123
409abb93,0.8644021153450012
b8cfbb25,0.9326668381690979
bfb43c60,0.9179313778877258
8218084a,0.8776314854621887
8d65f46f,0.8580557107925415
cdfb228a,0.9481539726257324
0bd08d9c,0.927663266658783
786948f9,0.931460440158844
cce09200,0.9302728772163391
a2fd6b55,0.914519190788269
1f5714c1,0.8757473826408386
ee1e932c,0.9245337247848511
a98e825b,0.8867300748825073
610f1516,0.9337002635002136
cffb530c,0.8330878615379333
efba6943,0.8810125589370728
5072d3ef,0.854689359664917
ae1cf6b0,0.8638755083084106
b405b179,0.814332127571106
8d8698c2,0.8763061761856079
6fad6794,0.9138622283935547
20f401e4,0.9200318455696106
63859943,0.9238430857658386
56fc6c2c,0.8947172164916992
9f8c5989,0.9571919441223145
2af2a56c,0.9600711464881897
cd19f760,0.886626124382019
a9fa9a03,0.920069694519043
e99b2577,0.8928569555282593
41cfe7b6,0.8833705186843872
a3f34a8a,0.881589412689209
425268b5,0.9086372256278992
341e263c,0.9098663926124573
7c77a92b,0.889647364616394
5a87373c,0.934138834476471
53afe4cf,0.9220049381256104
49ba7876,0.8454627990722656
9a3a415f,0.9535773992538452
abd058df,0.9445481300354004
65483568,0.9522520899772644
b282fc6b,0.8711643218994141
bd16e3db,0.8112462759017944
3ae63919,0.8853434324264526
e0eb73a3,0.8553000688552856
0f024904,0.8714563846588135
277d38b7,0.8975483179092407
e2191941,0.8563399910926819
07d9939b,0.900709331035614
b6fde479,0.9259111881256104
b77dc3ff,0.9329535961151123
f17be4ba,0.9362832307815552
c6bfaa3e,0.9333271980285645
8f06ddfe,0.8919625878334045
229230d9,0.9269487857818604
3fe9eb65,0.9144235849380493
f67deb7d,0.8327019810676575
be0b92e4,0.9180834293365479
a17ba49b,0.928869366645813
5733a51b,0.9448695182800293
cf1940c2,0.8548510670661926
2c1b0877,0.928402841091156
4a8ff0b5,0.9682772159576416
5dc65dd6,0.8615347146987915
13512f1a,0.9119095802307129
f5b12012,0.9066738486289978
f7362091,0.8622747659683228
fac0354c,0.8836039900779724
bdbb45c2,0.9399319291114807
2dfc7851,0.9479777216911316
8cc82be5,0.8498846292495728
70d4e0fc,0.9468945264816284
5e85a1ad,0.8671226501464844
778665c4,0.9380739331245422
ab710e54,0.8564857840538025
d1f4b10b,0.920901894569397
e5cb4420,0.8456838130950928
03e703c5,0.9199488162994385
f28a58e6,0.9244563579559326
